index,success,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date,popularity,artist,track,country,indie,other,minutes,rap/hip-hop,rock,edm,jazz,pop
Anvil: Ego,0,0.025699999999999997,41.3,98.9,0.00499,0,31.3,-2.903,1,16.1,130.031,18.7,2018-01-19,14,Anvil,Ego,0,0,0,2.9445333333333332,0,1,0,0,0
Anvil: Doing What I Want,0,0.0602,56.89999999999999,92.3,0.00126,11,19.7,-3.196,1,8.77,119.95100000000001,59.099999999999994,2018-01-19,14,Anvil,Doing What I Want,0,0,0,3.2778833333333335,0,1,0,0,0
Anvil: Smash Your Face,0,0.0708,26.6,94.1,0.0143,4,14.3,-2.8360000000000003,1,7.5600000000000005,123.53399999999999,41.2,2018-01-19,10,Anvil,Smash Your Face,0,0,0,4.327616666666667,0,1,0,0,0
Anvil: Pounding the Pavement,0,0.0012000000000000001,20.2,95.2,86.8,2,36.8,-2.7089999999999996,0,13.100000000000001,105.125,6.710000000000001,2018-01-19,10,Anvil,Pounding the Pavement,0,0,0,3.090716666666667,0,1,0,0,0
Anvil: Rock That Shit,0,0.018600000000000002,35.4,96.9,0.0008810000000000001,2,9.41,-2.404,1,8.48,157.096,33.3,2018-01-19,12,Anvil,Rock That Shit,0,0,0,3.351383333333333,0,1,0,0,0
Anvil: Let It Go,0,0.0163,48.3,96.4,0.000379,11,34.3,-2.8539999999999996,0,10.1,118.045,58.9,2018-01-19,11,Anvil,Let It Go,0,0,0,2.9981333333333335,0,1,0,0,0
Anvil: Nanook of the North,0,0.511,60.8,90.5,4.33,11,12.7,-4.327,1,4.84,98.066,38.3,2018-01-19,10,Anvil,Nanook of the North,0,0,0,5.947016666666666,0,1,0,0,0
Anvil: Black Smoke,0,0.00203,36.5,98.8,0.0353,4,46.2,-2.98,0,16.9,118.538,19.3,2018-01-19,8,Anvil,Black Smoke,0,0,0,3.4146833333333335,0,1,0,0,0
Anvil: World of Tomorrow,0,0.00967,28.800000000000004,91.0,0.024800000000000003,4,15.7,-3.0180000000000002,1,7.55,130.356,55.8,2018-01-19,7,Anvil,World of Tomorrow,0,0,0,4.6177,0,1,0,0,0
Anvil: Warming Up,0,0.030400000000000003,30.8,97.3,0.0886,0,12.9,-3.052,1,19.1,118.727,27.800000000000004,2018-01-19,7,Anvil,Warming Up,0,0,0,3.0457666666666667,0,1,0,0,0
Anvil: Don't Tell Me - Bonus Track,0,0.023500000000000004,34.1,97.7,0.00039400000000000004,9,15.8,-2.819,1,14.000000000000002,149.028,29.299999999999997,2018-01-19,6,Anvil,Don't Tell Me - Bonus Track,0,0,0,3.8526833333333332,0,1,0,0,0
EDEN: wrong,0,89.5,57.8,12.1,0.0,2,31.4,-14.73,1,14.2,139.268,56.39999999999999,2018-01-19,46,EDEN,wrong,0,1,0,1.0733833333333334,0,0,0,0,1
EDEN: take care,0,56.60000000000001,26.700000000000003,49.3,0.26899999999999996,11,47.6,-7.921,0,11.7,170.85,30.5,2018-01-19,51,EDEN,take care,0,1,0,3.2645333333333335,0,0,0,0,1
EDEN: start//end,0,56.49999999999999,33.6,39.3,0.00625,6,9.92,-7.4239999999999995,0,3.94,149.371,7.290000000000001,2018-01-19,52,EDEN,start//end,0,1,0,5.566116666666667,0,0,0,0,1
EDEN: wings,0,74.6,39.3,46.4,0.00508,9,29.4,-8.177,1,5.57,84.023,6.92,2018-01-19,47,EDEN,wings,0,1,0,2.9528,0,0,0,0,1
EDEN: icarus,0,69.6,41.1,53.900000000000006,0.15400000000000003,7,8.63,-6.37,0,11.3,134.304,24.7,2018-01-19,47,EDEN,icarus,0,1,0,6.75555,0,0,0,0,1
EDEN: lost//found,0,93.9,43.8,8.93,0.0571,10,65.4,-21.980999999999998,1,5.35,115.00399999999999,14.000000000000002,2018-01-19,46,EDEN,lost//found,0,1,0,3.392916666666667,0,0,0,0,1
EDEN: crash,0,87.2,50.2,21.2,0.0349,0,12.0,-12.732000000000001,0,6.529999999999999,118.54299999999999,18.5,2018-01-19,62,EDEN,crash,0,1,0,3.8735333333333335,0,0,0,0,1
EDEN: gold,0,61.199999999999996,70.0,45.4,0.0,8,37.9,-9.574,1,17.2,97.03200000000001,58.3,2018-01-19,52,EDEN,gold,0,1,0,3.27835,0,0,0,0,1
EDEN: forever//over,0,93.9,27.399999999999995,33.2,0.586,9,76.6,-11.245,1,5.4,76.314,19.8,2018-01-19,51,EDEN,forever//over,0,1,0,5.71405,0,0,0,0,1
EDEN: float,0,39.9,51.800000000000004,52.6,0.301,9,11.8,-9.309,0,49.6,133.721,32.7,2018-01-19,47,EDEN,float,0,1,0,3.3134333333333332,0,0,0,0,1
EDEN: wonder,0,94.4,39.5,18.2,0.603,7,16.9,-11.203,1,4.17,134.181,9.86,2018-01-19,46,EDEN,wonder,0,1,0,4.3918333333333335,0,0,0,0,1
EDEN: love; not wrong (brave),0,72.7,32.1,41.9,0.0,11,31.1,-8.383,0,10.8,73.44,29.7,2018-01-19,52,EDEN,love; not wrong (brave),0,1,0,3.621166666666667,0,0,0,0,1
EDEN: falling in reverse,0,86.6,19.1,38.7,2.23,5,59.0,-13.241,1,5.4399999999999995,66.19800000000001,10.1,2018-01-19,46,EDEN,falling in reverse,0,1,0,4.988283333333333,0,0,0,0,1
Fall Out Boy: Stay Frosty Royal Milk Tea,0,0.0616,46.1,86.9,0.000819,1,25.0,-4.672,0,7.31,145.91899999999998,64.9,2018-01-19,58,Fall Out Boy,Stay Frosty Royal Milk Tea,0,0,0,2.8508833333333334,0,1,0,0,1
Fall Out Boy: The Last Of The Real Ones,0,0.594,57.9,87.2,0.0,8,19.2,-5.294,1,4.43,115.04299999999999,55.7,2018-01-19,61,Fall Out Boy,The Last Of The Real Ones,0,0,0,3.84,0,1,0,0,1
Fall Out Boy: HOLD ME TIGHT OR DON’T,0,0.6990000000000001,58.20000000000001,92.5,0.00029,6,10.8,-4.3660000000000005,0,5.2299999999999995,95.98700000000001,78.8,2018-01-19,60,Fall Out Boy,HOLD ME TIGHT OR DON’T,0,0,0,3.506,0,1,0,0,1
Fall Out Boy: Wilson (Expensive Mistakes),0,2.41,49.2,80.5,0.0,6,10.7,-4.372,1,6.03,152.035,66.0,2018-01-19,59,Fall Out Boy,Wilson (Expensive Mistakes),0,0,0,3.61555,0,1,0,0,1
Fall Out Boy: Church,0,0.13999999999999999,37.0,90.1,0.0,6,25.0,-3.3930000000000002,0,5.0,167.995,40.1,2018-01-19,58,Fall Out Boy,Church,0,0,0,3.53045,0,1,0,0,1
Fall Out Boy: Heaven’s Gate,0,1.66,39.8,58.599999999999994,0.0,6,33.4,-4.975,0,3.44,176.043,21.4,2018-01-19,53,Fall Out Boy,Heaven’s Gate,0,0,0,3.7617833333333333,0,1,0,0,1
Fall Out Boy: Champion,0,0.0927,31.0,90.5,0.0031000000000000003,0,43.1,-4.109,1,25.3,187.796,30.9,2018-01-19,58,Fall Out Boy,Champion,0,0,0,3.2088833333333335,0,1,0,0,1
Fall Out Boy: Sunshine Riptide,0,0.163,58.5,73.1,0.0,11,4.62,-5.186,1,3.7600000000000002,133.981,80.4,2018-01-19,54,Fall Out Boy,Sunshine Riptide,0,0,0,3.41355,0,1,0,0,1
Fall Out Boy: Young And Menace,0,11.1,64.5,83.2,0.051399999999999994,11,12.1,-5.131,1,5.71,108.0,27.200000000000003,2018-01-19,54,Fall Out Boy,Young And Menace,0,0,0,3.73245,0,1,0,0,1
Fall Out Boy: Bishops Knife Trick,0,1.34,44.3,75.5,0.0,9,9.030000000000001,-4.8180000000000005,0,3.5700000000000003,139.852,38.3,2018-01-19,51,Fall Out Boy,Bishops Knife Trick,0,0,0,4.3871166666666666,0,1,0,0,1
First Aid Kit: Rebel Heart,0,1.09,46.3,72.0,0.00379,9,9.08,-6.3,0,3.54,116.26100000000001,40.1,2018-01-19,47,First Aid Kit,Rebel Heart,0,1,0,5.391333333333334,0,0,0,0,1
First Aid Kit: It's a Shame,0,0.22399999999999998,55.60000000000001,78.5,0.000598,4,19.3,-5.819,1,4.19,105.936,17.3,2018-01-19,48,First Aid Kit,It's a Shame,0,1,0,3.9753333333333334,0,0,0,0,1
First Aid Kit: Fireworks,0,59.699999999999996,50.2,48.3,0.000137,8,10.8,-7.172999999999999,1,2.4699999999999998,92.579,24.3,2018-01-19,56,First Aid Kit,Fireworks,0,1,0,4.24245,0,0,0,0,1
First Aid Kit: Postcard,0,23.7,62.3,45.3,0.0,9,9.94,-6.492999999999999,1,2.5100000000000002,116.025,31.3,2018-01-19,44,First Aid Kit,Postcard,0,1,0,3.77955,0,0,0,0,1
First Aid Kit: My Wild Sweet Love,0,37.6,24.5,36.0,0.436,5,32.0,-8.927999999999999,1,3.4299999999999997,165.77200000000002,27.399999999999995,2018-01-19,43,First Aid Kit,My Wild Sweet Love,0,1,0,3.91,0,0,0,0,1
First Aid Kit: Distant Star,0,11.5,31.8,46.4,0.0,11,8.34,-6.417999999999999,1,3.02,182.342,21.2,2018-01-19,41,First Aid Kit,Distant Star,0,1,0,3.1406666666666667,0,0,0,0,1
First Aid Kit: Ruins,0,61.9,53.0,36.1,0.0135,5,19.8,-9.213,1,3.2800000000000002,95.238,46.3,2018-01-19,45,First Aid Kit,Ruins,0,1,0,3.5277833333333333,0,0,0,0,1
First Aid Kit: Hem of Her Dress,0,72.4,43.5,27.6,0.000121,6,80.2,-10.937999999999999,1,2.97,121.353,44.5,2018-01-19,42,First Aid Kit,Hem of Her Dress,0,1,0,3.3953333333333333,0,0,0,0,1
First Aid Kit: Nothing Has to Be True,0,8.6,54.0,33.3,0.00359,2,18.3,-8.76,1,3.32,119.944,25.3,2018-01-19,42,First Aid Kit,Nothing Has to Be True,0,1,0,5.016216666666667,0,0,0,0,1
The Go! Team: Mayday,0,0.0019199999999999998,56.49999999999999,93.9,69.6,5,10.7,-3.822,1,3.73,108.359,81.3,2018-01-19,21,The Go! Team,Mayday,0,1,0,3.9532666666666665,0,0,0,0,1
The Go! Team: Chain Link Fence,0,0.123,43.6,85.4,0.158,5,8.04,-3.702,1,4.15,180.016,74.0,2018-01-19,13,The Go! Team,Chain Link Fence,0,1,0,3.678166666666667,0,0,0,0,1
The Go! Team: Semicircle Song,0,14.7,54.0,72.3,0.023500000000000004,6,37.7,-4.169,1,3.81,92.025,76.6,2018-01-19,19,The Go! Team,Semicircle Song,0,1,0,3.4854833333333333,0,0,0,0,1
The Go! Team: Hey!,0,0.0018499999999999999,48.0,87.0,87.7,2,8.7,-5.582000000000001,1,11.6,160.028,72.7,2018-01-19,12,The Go! Team,Hey!,0,1,0,2.8974,0,0,0,0,1
The Go! Team: The Answer's No - Now What's the Question?,0,0.0006090000000000001,45.9,88.2,65.8,5,7.61,-3.6889999999999996,1,3.9,120.98700000000001,67.0,2018-01-19,11,The Go! Team,The Answer's No - Now What's the Question?,0,1,0,4.4443,0,0,0,0,1
The Go! Team: Chico's Radical Decade,0,0.33299999999999996,34.5,70.3,98.6,5,8.58,-5.494,1,2.97,141.99,55.00000000000001,2018-01-19,10,The Go! Team,Chico's Radical Decade,0,1,0,2.6971166666666666,0,0,0,0,1
The Go! Team: All the Way Live,0,0.013300000000000001,53.5,95.4,86.6,4,37.3,-3.83,0,4.760000000000001,99.98,83.6,2018-01-19,13,The Go! Team,All the Way Live,0,1,0,3.5636666666666668,0,0,0,0,1
The Go! Team: If There's One Thing You Should Know,0,0.000217,42.9,92.0,4.17,1,20.8,-4.111000000000001,1,3.6799999999999997,99.98299999999999,85.8,2018-01-19,11,The Go! Team,If There's One Thing You Should Know,0,1,0,3.4292166666666666,0,0,0,0,1
The Go! Team: Tangerine / Satsuma / Clementine,0,0.0018499999999999999,57.99999999999999,75.7,60.099999999999994,5,41.3,-8.199,1,6.260000000000001,139.908,51.7,2018-01-19,8,The Go! Team,Tangerine / Satsuma / Clementine,0,1,0,1.3849333333333333,0,0,0,0,1
The Go! Team: She's Got Guns,0,0.023700000000000002,59.0,91.1,0.128,9,56.7,-3.7439999999999998,0,4.75,99.994,57.99999999999999,2018-01-19,20,The Go! Team,She's Got Guns,0,1,0,3.5013833333333335,0,0,0,0,1
The Go! Team: Plans Are Like a Dream U Organise,0,0.0082,45.7,82.3,9.92,4,11.8,-4.713,1,3.0300000000000002,170.1,64.4,2018-01-19,11,The Go! Team,Plans Are Like a Dream U Organise,0,1,0,3.7487833333333334,0,0,0,0,1
The Go! Team: Getting Back Up,0,0.00336,51.0,83.2,54.7,8,6.11,-5.084,1,2.9899999999999998,90.036,72.9,2018-01-19,11,The Go! Team,Getting Back Up,0,1,0,4.022883333333334,0,0,0,0,1
JPEGMAFIA: 1539 N. Calvert,0,27.800000000000004,86.3,71.7,8.260000000000002,4,9.91,-3.1430000000000002,0,17.0,152.05,35.7,2018-08-22,58,JPEGMAFIA,1539 N. Calvert,0,0,0,2.620983333333333,1,0,0,0,0
JPEGMAFIA: Real Nega,0,0.788,61.0,95.2,0.32399999999999995,5,17.2,-2.501,0,31.5,140.065,33.2,2018-08-22,46,JPEGMAFIA,Real Nega,0,0,0,2.51555,1,0,0,0,0
JPEGMAFIA: Thug Tears,0,26.0,88.1,79.0,0.0223,10,31.3,-5.768,0,29.799999999999997,138.964,77.9,2018-08-22,50,JPEGMAFIA,Thug Tears,0,0,0,3.3051666666666666,1,0,0,0,0
JPEGMAFIA: Dayum,0,67.4,27.200000000000003,64.1,75.8,7,52.5,-10.719000000000001,0,12.4,108.20700000000001,12.5,2018-08-22,38,JPEGMAFIA,Dayum,0,0,0,1.4184833333333333,1,0,0,0,0
JPEGMAFIA: Baby I'm Bleeding,0,19.5,57.4,85.9,0.0,1,41.6,-2.401,1,19.3,171.392,82.8,2018-08-22,52,JPEGMAFIA,Baby I'm Bleeding,0,0,0,2.5374333333333334,1,0,0,0,0
JPEGMAFIA: My Thoughts On Neogaf Dying,0,0.5439999999999999,80.5,78.0,0.041,1,18.2,-3.341,1,18.9,128.122,29.7,2018-08-22,39,JPEGMAFIA,My Thoughts On Neogaf Dying,0,0,0,1.56345,1,0,0,0,0
JPEGMAFIA: Rock N Roll Is Dead,0,21.0,63.6,86.5,0.000214,1,11.6,-4.457,1,56.3,119.07,59.599999999999994,2018-08-22,40,JPEGMAFIA,Rock N Roll Is Dead,0,0,0,3.1384666666666665,1,0,0,0,0
JPEGMAFIA: DD Form 214,0,15.0,58.70000000000001,54.29999999999999,0.00939,1,37.9,-9.641,1,53.6,116.609,48.8,2018-08-22,43,JPEGMAFIA,DD Form 214,0,0,0,3.2531166666666667,1,0,0,0,0
JPEGMAFIA: Germs,0,78.3,71.0,47.4,0.0048200000000000005,1,10.6,-7.466,1,38.5,107.64399999999999,65.5,2018-08-22,38,JPEGMAFIA,Germs,0,0,0,2.69145,1,0,0,0,0
JPEGMAFIA: Libtard Anthem,0,9.629999999999999,79.7,93.3,8.52,1,75.5,-6.957000000000001,1,16.6,119.90799999999999,72.5,2018-08-22,37,JPEGMAFIA,Libtard Anthem,0,0,0,1.3333333333333333,1,0,0,0,0
JPEGMAFIA: DJ Snitch Bitch Interlude,0,7.400000000000001,72.2,86.2,0.0,10,41.4,-5.901,0,40.6,98.649,68.9,2018-08-22,35,JPEGMAFIA,DJ Snitch Bitch Interlude,0,0,0,1.3919333333333332,1,0,0,0,0
JPEGMAFIA: Whole Foods,0,7.6899999999999995,83.2,69.4,0.0,1,39.1,-4.199,1,59.3,146.328,84.9,2018-08-22,36,JPEGMAFIA,Whole Foods,0,0,0,2.072216666666667,1,0,0,0,0
JPEGMAFIA: Macaulay Culkin,0,3.71,51.4,77.4,0.0,1,35.2,-5.8420000000000005,1,29.100000000000005,134.235,59.5,2018-08-22,39,JPEGMAFIA,Macaulay Culkin,0,0,0,1.9580333333333333,1,0,0,0,0
JPEGMAFIA: Williamsburg,0,4.67,68.9,76.9,0.0212,7,33.1,-7.001,1,30.099999999999998,95.32700000000001,36.4,2018-08-22,35,JPEGMAFIA,Williamsburg,0,0,0,3.547283333333333,1,0,0,0,0
JPEGMAFIA: I Cannot Fucking Wait Til Morrissey Dies,0,23.3,69.5,84.9,0.0842,9,38.5,-5.688,0,9.3,140.092,62.3,2018-08-22,43,JPEGMAFIA,I Cannot Fucking Wait Til Morrissey Dies,0,0,0,1.4463,1,0,0,0,0
JPEGMAFIA: Rainbow Six,0,37.2,36.7,73.9,0.00426,4,36.4,-3.4560000000000004,0,36.8,161.378,21.7,2018-08-22,40,JPEGMAFIA,Rainbow Six,0,0,0,4.7104333333333335,1,0,0,0,0
JPEGMAFIA: 1488,0,36.8,54.50000000000001,73.0,0.000266,8,25.8,-5.73,0,43.9,108.229,36.2,2018-08-22,36,JPEGMAFIA,1488,0,0,0,2.4735,1,0,0,0,0
JPEGMAFIA: Curb Stomp,0,0.716,48.4,85.0,0.000249,1,5.489999999999999,-2.407,1,26.8,152.11,41.0,2018-08-22,38,JPEGMAFIA,Curb Stomp,0,0,0,2.251933333333333,1,0,0,0,0
Mudhoney: Fuzz Gun '91 - Live in Europe,0,22.1,11.8,74.3,83.9,7,27.699999999999996,-7.702000000000001,1,5.42,151.616,33.5,2018-01-19,5,Mudhoney,Fuzz Gun '91 - Live in Europe,0,0,0,1.7182166666666667,0,1,0,0,0
Mudhoney: Get Into Yours - Live in Europe,0,19.7,22.1,84.9,1.0699999999999998,7,28.1,-7.379,1,3.88,81.259,46.6,2018-01-19,4,Mudhoney,Get Into Yours - Live in Europe,0,0,0,3.442,0,1,0,0,0
Mudhoney: Poisoned Water - Live in Europe,0,1.54,11.9,91.0,6.84,4,65.9,-6.662999999999999,0,6.97,149.985,18.0,2018-01-19,4,Mudhoney,Poisoned Water - Live in Europe,0,0,0,2.5153333333333334,0,1,0,0,0
Mudhoney: The Final Course - Live in Europe,0,45.5,11.5,89.2,10.4,11,62.5,-5.395,0,5.09,154.04399999999998,22.2,2018-01-19,3,Mudhoney,The Final Course - Live in Europe,0,0,0,6.0217833333333335,0,1,0,0,0
Mudhoney: What to Do With the Neutral - Live in Europe,0,5.050000000000001,21.6,72.5,0.0401,2,37.6,-5.443,1,5.72,126.59700000000001,23.0,2018-01-19,3,Mudhoney,What to Do With the Neutral - Live in Europe,0,0,0,3.22845,0,1,0,0,0
Mudhoney: I'm Now - Live in Europe,0,4.58,16.4,86.9,0.019799999999999998,2,11.8,-5.015,1,5.319999999999999,80.803,44.3,2018-01-19,3,Mudhoney,I'm Now - Live in Europe,0,0,0,2.713783333333333,0,1,0,0,0
"Mudhoney: Judgement, Rage, Retribution and Thyme - Live in Europe",0,43.1,15.6,73.4,61.8,9,30.9,-8.048,1,4.97,133.945,26.899999999999995,2018-01-19,3,Mudhoney,"Judgement, Rage, Retribution and Thyme - Live in Europe",0,0,0,2.6313333333333335,0,1,0,0,0
Mudhoney: I Like It Small - Live in Europe,0,9.13,28.800000000000004,91.5,2.42,0,41.7,-6.815,1,4.38,75.256,29.600000000000005,2018-01-19,3,Mudhoney,I Like It Small - Live in Europe,0,0,0,2.85555,0,1,0,0,0
Mudhoney: Suck You Dry - Live in Europe,0,15.6,14.2,81.3,0.000614,2,70.5,-8.173,1,4.61,159.11700000000002,19.0,2018-01-19,3,Mudhoney,Suck You Dry - Live in Europe,0,0,0,2.529333333333333,0,1,0,0,0
Mudhoney: Editions of You - Live in Europe,0,17.8,30.4,92.6,8.2,0,34.7,-7.724,0,6.47,146.612,31.8,2018-01-19,3,Mudhoney,Editions of You - Live in Europe,0,0,0,3.596216666666667,0,1,0,0,0
Mudhoney: Broken Hands - Live in Europe,0,19.8,7.04,76.3,84.1,4,94.4,-8.629,0,6.2700000000000005,77.817,18.0,2018-01-19,2,Mudhoney,Broken Hands - Live in Europe,0,0,0,7.35355,0,1,0,0,0
Of Mice & Men: Defy,0,0.0193,57.70000000000001,94.5,0.134,2,13.600000000000001,-4.644,1,6.950000000000001,125.01299999999999,15.2,2018-01-19,45,Of Mice & Men,Defy,0,0,0,3.686533333333333,0,1,0,0,0
Of Mice & Men: Instincts,0,0.00404,41.8,98.3,5.6,1,28.999999999999996,-3.716,1,6.79,161.077,39.4,2018-01-19,47,Of Mice & Men,Instincts,0,0,0,4.341816666666666,0,1,0,0,0
Of Mice & Men: Back To Me,0,0.042300000000000004,51.5,88.8,0.0,2,5.18,-4.364,0,6.2,110.00200000000001,27.9,2018-01-19,46,Of Mice & Men,Back To Me,0,0,0,3.3019,0,1,0,0,0
Of Mice & Men: Sunflower,0,0.121,46.4,88.3,0.004210000000000001,8,43.1,-3.5010000000000003,1,5.2,155.138,12.0,2018-01-19,41,Of Mice & Men,Sunflower,0,0,0,3.6764833333333335,0,1,0,0,0
Of Mice & Men: Unbreakable,0,0.00218,45.7,94.8,0.22499999999999998,0,15.2,-4.3180000000000005,1,5.55,139.02200000000002,15.7,2018-01-19,53,Of Mice & Men,Unbreakable,0,0,0,4.15845,0,1,0,0,0
Of Mice & Men: Vertigo,0,0.0236,17.2,96.0,0.0,0,33.2,-3.486,1,14.800000000000002,181.046,25.3,2018-01-19,39,Of Mice & Men,Vertigo,0,0,0,4.2372,0,1,0,0,0
Of Mice & Men: Money,0,0.0037799999999999995,53.6,85.8,3.45,8,17.4,-4.202,1,3.39,125.029,41.9,2018-01-19,41,Of Mice & Men,Money,0,0,0,3.9293666666666667,0,1,0,0,0
Of Mice & Men: How Will You Live,0,0.00985,41.0,93.1,0.149,8,63.800000000000004,-4.027,1,6.529999999999999,180.113,42.3,2018-01-19,36,Of Mice & Men,How Will You Live,0,0,0,3.6935166666666666,0,1,0,0,0
Of Mice & Men: On The Inside,0,0.00818,43.7,95.5,0.001,9,37.8,-3.41,0,7.4399999999999995,117.92299999999999,25.3,2018-01-19,36,Of Mice & Men,On The Inside,0,0,0,3.2425,0,1,0,0,0
Of Mice & Men: Warzone,0,0.009859999999999999,47.7,97.6,0.22,2,11.9,-4.337,1,8.33,150.001,21.8,2018-01-19,36,Of Mice & Men,Warzone,0,0,0,3.2262833333333334,0,1,0,0,0
Of Mice & Men: Forever YDG'n,0,0.00529,53.1,97.1,0.108,0,31.900000000000002,-4.1739999999999995,1,8.6,134.99200000000002,22.8,2018-01-19,36,Of Mice & Men,Forever YDG'n,0,0,0,3.93085,0,1,0,0,0
Of Mice & Men: If We Were Ghosts,0,0.773,46.7,86.3,0.013200000000000002,0,11.2,-5.41,1,3.2,90.01299999999999,25.4,2018-01-19,37,Of Mice & Men,If We Were Ghosts,0,0,0,4.2024333333333335,0,1,0,0,0
They Might Be Giants: Let's Get This Over With,0,5.76,78.2,71.2,0.0478,7,7.359999999999999,-5.836,1,2.9,107.031,89.5,2018-01-19,32,They Might Be Giants,Let's Get This Over With,0,0,0,3.1308833333333332,0,1,0,0,1
They Might Be Giants: I Left My Body,0,0.126,67.1,67.0,0.00145,7,16.7,-5.242999999999999,1,2.71,112.015,71.6,2018-01-19,29,They Might Be Giants,I Left My Body,0,0,0,2.6006666666666667,0,1,0,0,1
They Might Be Giants: All Time What,0,4.04,62.2,67.2,0.00043900000000000005,7,36.6,-5.9270000000000005,1,3.3099999999999996,116.039,73.0,2018-01-19,26,They Might Be Giants,All Time What,0,0,0,2.4882166666666667,0,1,0,0,1
They Might Be Giants: By the Time You Get This,0,11.7,52.2,62.4,0.0646,9,31.5,-6.1339999999999995,1,6.32,175.84900000000002,75.4,2018-01-19,25,They Might Be Giants,By the Time You Get This,0,0,0,2.2911166666666665,0,1,0,0,1
They Might Be Giants: An Insult to the Fact Checkers,0,0.00106,47.4,90.0,0.0349,5,8.75,-5.225,0,3.63,145.012,60.6,2018-01-19,19,They Might Be Giants,An Insult to the Fact Checkers,0,0,0,2.56845,0,1,0,0,1
They Might Be Giants: Mrs. Bluebeard,0,8.73,77.5,43.8,5.4399999999999995,9,16.3,-8.297,0,3.51,125.054,92.6,2018-01-19,26,They Might Be Giants,Mrs. Bluebeard,0,0,0,2.72445,0,1,0,0,1
They Might Be Giants: I Like Fun,0,45.0,74.5,35.7,67.4,0,11.6,-7.928999999999999,1,4.26,88.936,71.6,2018-01-19,20,They Might Be Giants,I Like Fun,0,0,0,3.016,0,1,0,0,1
They Might Be Giants: Push Back the Hands,0,7.200000000000001,77.4,69.0,0.000292,5,21.1,-6.447,1,3.54,110.00200000000001,79.2,2018-01-19,28,They Might Be Giants,Push Back the Hands,0,0,0,3.0166666666666666,0,1,0,0,1
They Might Be Giants: This Microphone,0,28.9,73.7,42.7,2.7,10,13.600000000000001,-7.664,1,3.02,87.99799999999999,46.5,2018-01-19,18,They Might Be Giants,This Microphone,0,0,0,2.6113333333333335,0,1,0,0,1
They Might Be Giants: The Bright Side,0,1.63,63.5,80.8,0.0008900000000000002,9,9.26,-5.909,1,3.32,128.083,76.9,2018-01-19,18,They Might Be Giants,The Bright Side,0,0,0,2.49,0,1,0,0,1
They Might Be Giants: When the Lights Come On,0,0.61,66.1,87.5,0.262,11,8.12,-5.654,0,2.94,114.96700000000001,87.5,2018-01-19,20,They Might Be Giants,When the Lights Come On,0,0,0,3.284666666666667,0,1,0,0,1
They Might Be Giants: Lake Monsters,0,6.36,74.2,66.0,0.133,5,52.2,-7.648,1,3.04,88.05799999999999,79.9,2018-01-19,18,They Might Be Giants,Lake Monsters,0,0,0,2.9486666666666665,0,1,0,0,1
They Might Be Giants: McCafferty's Bib,0,4.58,84.5,43.0,0.00031999999999999997,11,45.3,-10.963,0,11.7,90.006,45.1,2018-01-19,18,They Might Be Giants,McCafferty's Bib,0,0,0,2.5846666666666667,0,1,0,0,1
They Might Be Giants: The Greatest,0,90.0,87.9,9.139999999999999,0.0,0,11.1,-12.627,1,6.069999999999999,86.96799999999999,38.7,2018-01-19,19,They Might Be Giants,The Greatest,0,0,0,1.80245,0,1,0,0,1
They Might Be Giants: Last Wave,0,0.213,68.0,69.5,0.0239,5,25.0,-7.084,1,2.8,109.935,51.0,2018-01-19,21,They Might Be Giants,Last Wave,0,0,0,3.4151166666666666,0,1,0,0,1
Tune-Yards: Heart Attack,0,2.22,66.9,69.6,0.0291,11,12.7,-5.571000000000001,0,4.859999999999999,117.963,33.0,2018-01-19,37,Tune-Yards,Heart Attack,0,1,0,3.7333,0,1,0,0,1
Tune-Yards: Coast to Coast,0,33.2,61.5,67.6,0.32299999999999995,9,56.89999999999999,-7.122000000000001,1,4.15,99.977,46.7,2018-01-19,35,Tune-Yards,Coast to Coast,0,1,0,3.931233333333333,0,1,0,0,1
Tune-Yards: ABC 123,0,4.5600000000000005,71.5,86.9,0.0797,11,56.2,-5.877000000000001,1,17.6,131.993,55.89999999999999,2018-01-19,29,Tune-Yards,ABC 123,0,1,0,3.5714,0,1,0,0,1
Tune-Yards: Now As Then,0,13.8,71.8,67.2,0.0046,7,4.82,-6.9879999999999995,1,7.969999999999999,131.965,45.7,2018-01-19,26,Tune-Yards,Now As Then,0,1,0,3.8718,0,1,0,0,1
Tune-Yards: Honesty,0,2.5700000000000003,68.2,60.0,3.4799999999999995,9,11.0,-7.605,0,4.569999999999999,121.999,29.7,2018-01-19,21,Tune-Yards,Honesty,0,1,0,3.64845,0,1,0,0,1
Tune-Yards: Colonizer,0,0.6640000000000001,79.2,88.5,11.2,11,60.199999999999996,-7.646,0,13.0,131.997,21.2,2018-01-19,24,Tune-Yards,Colonizer,0,1,0,3.9067166666666666,0,1,0,0,1
Tune-Yards: Look at Your Hands,0,0.9249999999999999,71.6,72.0,2.5700000000000003,0,13.100000000000001,-5.087,1,4.89,122.00200000000001,43.9,2018-01-19,36,Tune-Yards,Look at Your Hands,0,1,0,3.767533333333333,0,1,0,0,1
Tune-Yards: Home,0,4.58,57.99999999999999,49.6,1.94,4,7.109999999999999,-7.813,0,4.5600000000000005,131.863,35.9,2018-01-19,21,Tune-Yards,Home,0,1,0,4.3025166666666665,0,1,0,0,1
